기준_월,기준_일,행정동_명,시군구_코드,행정동_코드,서비스인구,주거인구,직장인구,방문인구,총 인구
12,4,장유3동,48250,4825063000,63195,52449.68385,3705.613038,7039.703114,63195
12,5,장유3동,48250,4825063000,64423,53468.88176,3777.620204,7176.498041,64423
12,6,장유3동,48250,4825063000,64786,53770.15931,3798.905709,7216.934978,64786
12,7,장유3동,48250,4825063000,63991,53110.33656,3752.288693,7128.374744,63991
12,8,장유3동,48250,4825063000,64083,53186.69341,3757.683366,7138.623224,64083
12,9,장유3동,48250,4825063000,63937,53065.51841,3749.122254,7122.359332,63937
12,10,장유3동,48250,4825063000,63972,53094.56721,3751.174575,7126.25821,63972
12,11,장유3동,48250,4825063000,63007,52293.65029,3694.58914,7018.760568,63007
12,12,장유3동,48250,4825063000,64154,53245.62098,3761.846647,7146.532377,64154
12,13,장유3동,48250,4825063000,64442,53484.6511,3778.734321,7178.614575,64442
12,14,장유3동,48250,4825063000,64248,53323.63775,3767.358596,7157.00365,64248
12,15,장유3동,48250,4825063000,64129,53224.87183,3760.380703,7143.747464,64129
12,16,장유3동,48250,4825063000,64829,53805.84784,3801.427133,7221.725028,64829
12,17,장유3동,48250,4825063000,64986,53936.15246,3810.633261,7239.214282,64986
12,18,장유3동,48250,4825063000,64333,53394.18484,3772.342806,7166.472354,64333
12,19,장유3동,48250,4825063000,64934,53892.99424,3807.584097,7233.421663,64934
12,20,장유3동,48250,4825063000,65440,54312.9569,3837.254802,7289.788302,65440
12,21,장유3동,48250,4825063000,65271,54172.69269,3827.345021,7270.96229,65271
12,22,장유3동,48250,4825063000,65101,54031.59852,3817.376603,7252.024882,65101
12,23,장유3동,48250,4825063000,65112,54040.72814,3818.021618,7253.250244,65112
12,24,장유3동,48250,4825063000,65212,54123.72471,3823.885394,7264.389896,65212
12,25,장유3동,48250,4825063000,64303,53369.28587,3770.583673,7163.130459,64303
12,26,장유3동,48250,4825063000,64555,53578.43723,3785.360388,7191.202382,64555
12,27,장유3동,48250,4825063000,65170,54088.86615,3821.422608,7259.711242,65170
12,28,장유3동,48250,4825063000,64808,53788.41856,3800.19574,7219.385701,64808
12,29,장유3동,48250,4825063000,64797,53779.28894,3799.550725,7218.16034,64797
12,30,장유3동,48250,4825063000,64275,53346.04683,3768.941816,7160.011356,64275
12,31,장유3동,48250,4825063000,64045,53155.15471,3755.455132,7134.390156,64045
12,1,주촌면,48250,4825032000,29758,13415.46637,11559.20235,4783.331286,29758
12,2,주촌면,48250,4825032000,29888,13474.07281,11609.69957,4804.227619,29888
12,3,주촌면,48250,4825032000,29620,13353.25337,11505.5976,4761.149025,29620
12,4,주촌면,48250,4825032000,20735,9347.728179,8054.306763,3332.965059,20735
12,5,주촌면,48250,4825032000,16594,7480.887456,6445.776051,2667.336493,16594
12,6,주촌면,48250,4825032000,29361,13236.4913,11404.9916,4719.517101,29361
12,7,주촌면,48250,4825032000,30268,13645.38396,11757.30683,4865.309206,30268
12,8,주촌면,48250,4825032000,30088,13564.23658,11687.3876,4836.375823,30088
12,9,주촌면,48250,4825032000,29622,13354.15501,11506.37448,4761.470507,29622
12,10,주촌면,48250,4825032000,29088,13113.41776,11298.94744,4675.634802,29088
12,11,주촌면,48250,4825032000,20540,9259.818509,7978.560931,3301.62056,20540
12,12,주촌면,48250,4825032000,16676,7517.854599,6477.628144,2680.517257,16676
12,13,주촌면,48250,4825032000,29253,13187.80287,11363.04006,4702.157071,29253
12,14,주촌면,48250,4825032000,29808,13438.00731,11578.62435,4791.368337,29808
12,15,주촌면,48250,4825032000,29689,13384.35987,11532.39997,4772.240156,29689
12,16,주촌면,48250,4825032000,29248,13185.54877,11361.09786,4701.353366,29248
12,17,주촌면,48250,4825032000,29078,13108.90957,11295.06304,4674.027392,29078
12,18,주촌면,48250,4825032000,20789,9372.072395,8075.282531,3341.645074,20789
12,19,주촌면,48250,4825032000,17016,7671.132997,6609.6978,2735.169204,17016
12,20,주촌면,48250,4825032000,29520,13308.17149,11466.75359,4745.074923,29520
12,21,주촌면,48250,4825032000,30005,13526.81862,11655.14707,4823.034318,30005
12,22,주촌면,48250,4825032000,29874,13467.76135,11604.2614,4801.977244,29874
12,23,주촌면,48250,4825032000,29869,13465.50726,11602.3192,4801.173539,29869
12,24,주촌면,48250,4825032000,28829,12996.65569,11198.34144,4634.002878,28829
12,25,주촌면,48250,4825032000,19081,8602.073855,7411.826734,3067.099411,19081
12,26,주촌면,48250,4825032000,17023,7674.288729,6612.416881,2736.294391,17023
12,27,주촌면,48250,4825032000,28160,12695.0579,10938.47497,4526.467135,28160
12,28,주촌면,48250,4825032000,28598,12892.51654,11108.61176,4596.871702,28598
12,29,주촌면,48250,4825032000,28021,12632.39408,10884.48178,4504.124133,28021
12,30,주촌면,48250,4825032000,27134,12232.51779,10539.93536,4361.546848,27134
12,31,주촌면,48250,4825032000,25064,11299.32284,9735.864225,4028.812936,25064
12,1,진례면,48250,4825033000,24975,9859.650321,10800.77374,4314.575938,24975
12,2,진례면,48250,4825033000,25062,9893.99625,10838.39806,4329.605692,25062
12,3,진례면,48250,4825033000,24030,9486.582471,10392.09582,4151.321713,24030
12,4,진례면,48250,4825033000,15883,6270.303346,6868.81639,2743.880265,15883
12,5,진례면,48250,4825033000,12815,5059.115871,5542.018638,2213.865491,12815
12,6,진례면,48250,4825033000,24628,9722.661386,10650.70894,4254.629677,24628
12,7,진례면,48250,4825033000,24649,9730.951783,10659.79067,4258.257549,24649
12,8,진례면,48250,4825033000,24718,9758.191657,10689.63064,4270.177699,24718
12,9,진례면,48250,4825033000,24591,9708.054497,10634.70779,4248.237713,24591
12,10,진례면,48250,4825033000,24449,9651.995624,10573.29799,4223.70639,24449
12,11,진례면,48250,4825033000,15920,6284.910235,6884.817536,2750.272229,15920
12,12,진례면,48250,4825033000,12963,5117.543428,5606.023223,2239.433348,12963
12,13,진례면,48250,4825033000,24841,9806.749695,10742.82364,4291.426661,24841
12,14,진례면,48250,4825033000,24854,9811.881845,10748.44567,4293.672487,24854
12,15,진례면,48250,4825033000,24677,9742.005645,10671.89964,4263.094711,24677
12,16,진례면,48250,4825033000,24110,9518.164935,10426.69289,4165.142176,24110
12,17,진례면,48250,4825033000,23957,9457.763473,10360.52599,4138.71054,23957
12,18,진례면,48250,4825033000,15541,6135.288314,6720.913902,2684.797784,15541
12,19,진례면,48250,4825033000,12452,4915.810443,5385.034419,2151.155138,12452
12,20,진례면,48250,4825033000,24362,9617.649695,10535.67367,4208.676636,24362
12,21,진례면,48250,4825033000,24900,9830.041762,10768.33899,4301.619253,24900
12,22,진례면,48250,4825033000,24800,9790.563682,10725.09264,4284.343674,24800
12,23,진례면,48250,4825033000,24613,9716.739674,10644.22199,4252.03834,24613
12,24,진례면,48250,4825033000,23876,9425.786229,10325.49645,4124.717321,23876
12,25,진례면,48250,4825033000,13221,5219.396873,5717.598784,2284.004343,13221
12,26,진례면,48250,4825033000,11429,4511.949691,4942.624348,1974.425962,11429
12,27,진례면,48250,4825033000,23413,9243.002722,10125.26589,4044.731388,23413
12,28,진례면,48250,4825033000,23417,9244.581845,10126.99574,4045.422412,23417
12,29,진례면,48250,4825033000,23575,9306.95721,10195.32496,4072.717827,23575
12,30,진례면,48250,4825033000,22858,9023.899381,9885.248696,3948.851923,22858
12,31,진례면,48250,4825033000,20460,8077.215038,8848.201431,3534.583531,20460
12,1,진영읍,48250,4825025000,56998,41830.0786,7922.239651,7245.681744,56998
12,2,진영읍,48250,4825025000,58130,42660.83844,8079.578072,7389.583491,58130
12,3,진영읍,48250,4825025000,58535,42958.06258,8135.869644,7441.067773,58535
12,4,진영읍,48250,4825025000,56146,41204.80707,7803.818861,7137.37407,56146
12,5,진영읍,48250,4825025000,56346,41351.58442,7831.617169,7162.798406,56346
12,6,진영읍,48250,4825025000,58114,42649.09625,8077.354207,7387.549544,58114
12,7,진영읍,48250,4825025000,57972,42544.88433,8057.617409,7369.498265,57972
12,8,진영읍,48250,4825025000,57949,42528.00493,8054.420603,7366.574466,57949
12,9,진영읍,48250,4825025000,56464,41438.18306,7848.01817,7177.798765,56464
12,10,진영읍,48250,4825025000,56568,41514.50729,7862.47329,7191.01942,56568
12,11,진영읍,48250,4825025000,55069,40414.41101,7654.124976,7000.464016,55069
12,12,진영읍,48250,4825025000,55906,41028.67424,7770.460892,7106.864865,55906
12,13,진영읍,48250,4825025000,56640,41567.34714,7872.480681,7200.172181,56640
12,14,진영읍,48250,4825025000,56403,41393.41597,7839.539687,7170.044342,56403
12,15,진영읍,48250,4825025000,56424,41408.82759,7842.458509,7172.713898,56424
12,16,진영읍,48250,4825025000,58310,42792.93806,8104.596548,7412.465394,58310
12,17,진영읍,48250,4825025000,58292,42779.7281,8102.094701,7410.177203,58292
12,18,진영읍,48250,4825025000,55981,41083.71575,7780.885258,7116.398992,55981
12,19,진영읍,48250,4825025000,56598,41536.52389,7866.643036,7194.833071,56598
12,20,진영읍,48250,4825025000,58628,43026.31405,8148.795857,7452.890089,58628
12,21,진영읍,48250,4825025000,58496,42929.441,8130.448974,7436.110027,58496
12,22,진영읍,48250,4825025000,58549,42968.337,8137.815526,7442.847476,58549
12,23,진영읍,48250,4825025000,58472,42911.82772,8127.113178,7433.059107,58472
12,24,진영읍,48250,4825025000,58769,43129.79209,8168.393664,7470.814247,58769
12,25,진영읍,48250,4825025000,56272,41297.2768,7821.331795,7153.391402,56272
12,26,진영읍,48250,4825025000,55972,41077.11077,7779.634334,7115.254897,55972
12,27,진영읍,48250,4825025000,58305,42789.26862,8103.901591,7411.829785,58305
12,28,진영읍,48250,4825025000,58328,42806.14802,8107.098396,7414.753584,58328
12,29,진영읍,48250,4825025000,58483,42919.90047,8128.642084,7434.457445,58483
12,30,진영읍,48250,4825025000,58516,42944.11873,8133.228805,7438.652461,58516
12,31,진영읍,48250,4825025000,58024,42583.04644,8064.844969,7376.108592,58024
12,1,칠산서부동,48250,4825056500,14547,7205.741271,3075.959871,4265.298858,14547
12,2,칠산서부동,48250,4825056500,14392,7128.963248,3043.185156,4219.851595,14392
12,3,칠산서부동,48250,4825056500,14762,7312.239819,3121.421573,4328.338608,14762
12,4,칠산서부동,48250,4825056500,14440,7152.739668,3053.334745,4233.925586,14440
12,5,칠산서부동,48250,4825056500,14417,7141.3468,3048.471401,4227.181799,14417
12,6,칠산서부동,48250,4825056500,14527,7195.834429,3071.730876,4259.434695,14527
12,7,칠산서부동,48250,4825056500,14550,7207.227297,3076.594221,4266.178482,14550
12,8,칠산서부동,48250,4825056500,14211,7039.306331,3004.912747,4166.780922,14211
12,9,칠산서부동,48250,4825056500,14023,6946.18202,2965.160189,4111.657791,14023
12,10,칠산서부동,48250,4825056500,14131,6999.678965,2987.996765,4143.32427,14131
12,11,칠산서부동,48250,4825056500,13975,6922.4056,2955.0106,4097.5838,13975
12,12,칠산서부동,48250,4825056500,14427,7146.300221,3050.585898,4230.11388,14427
12,13,칠산서부동,48250,4825056500,13919,6894.666443,2943.169413,4081.164144,13919
12,14,칠산서부동,48250,4825056500,13957,6913.489442,2951.204504,4092.306053,13957
12,15,칠산서부동,48250,4825056500,16862,8352.458192,3565.4661,4944.075709,16862
12,16,칠산서부동,48250,4825056500,16842,8342.55135,3561.237104,4938.211546,16842
12,17,칠산서부동,48250,4825056500,17331,8584.773628,3664.636044,5081.590328,17331
12,18,칠산서부동,48250,4825056500,15654,7754.084956,3310.034772,4589.880272,15654
12,19,칠산서부동,48250,4825056500,13282,6579.133537,2808.475906,3894.390557,13282
12,20,칠산서부동,48250,4825056500,13741,6806.495553,2905.531353,4028.973094,13741
12,21,칠산서부동,48250,4825056500,13664,6768.354212,2889.24972,4006.396067,13664
12,22,칠산서부동,48250,4825056500,14301,7083.887119,3023.943227,4193.169654,14301
12,23,칠산서부동,48250,4825056500,14119,6993.73486,2985.459368,4139.805772,14119
12,24,칠산서부동,48250,4825056500,14518,7191.376351,3069.827828,4256.795821,14518
12,25,칠산서부동,48250,4825056500,13717,6794.607343,2900.456558,4021.936099,13717
12,26,칠산서부동,48250,4825056500,13534,6703.959742,2861.76125,3968.279009,13534
12,27,칠산서부동,48250,4825056500,13427,6650.958139,2839.136124,3936.905737,13427
12,28,칠산서부동,48250,4825056500,13428,6651.453481,2839.347574,3937.198945,13428
12,29,칠산서부동,48250,4825056500,13814,6842.655525,2920.967187,4050.377289,13814
12,30,칠산서부동,48250,4825056500,13963,6916.461495,2952.473203,4094.065302,13963
12,31,칠산서부동,48250,4825056500,14182,7024.941411,2998.780704,4158.277885,14182
12,1,한림면,48250,4825034000,23531,10211.88971,9371.26866,3947.841629,23531
12,2,한림면,48250,4825034000,23714,10291.30732,9444.148783,3978.543895,23714
12,3,한림면,48250,4825034000,23528,10210.58778,9370.073904,3947.338314,23528
12,4,한림면,48250,4825034000,17789,7719.999408,7084.505469,2984.495123,17789
12,5,한림면,48250,4825034000,14295,6203.687196,5693.012855,2398.299949,14295
12,6,한림면,48250,4825034000,23243,10086.90462,9256.572074,3899.523309,23243
12,7,한림면,48250,4825034000,23688,10280.02395,9433.79423,3974.181825,23688
12,8,한림면,48250,4825034000,24293,10542.57944,9674.736711,4075.683851,24293
12,9,한림면,48250,4825034000,26487,11494.72282,10548.50168,4443.775498,26487
12,10,한림면,48250,4825034000,26495,11498.19463,10551.68769,4445.117673,26495
12,11,한림면,48250,4825034000,20051,8701.653163,7985.351575,3363.995262,20051
12,12,한림면,48250,4825034000,16097,6985.711983,6410.663024,2700.624993,16097
12,13,한림면,48250,4825034000,26645,11563.29103,10611.4255,4470.283465,26645
12,14,한림면,48250,4825034000,26988,11712.14481,10748.02595,4527.829242,26988
12,15,한림면,48250,4825034000,25754,11176.6184,10256.58294,4320.798662,25754
12,16,한림면,48250,4825034000,23904,10373.76277,9519.816669,4010.420565,23904
12,17,한림면,48250,4825034000,23869,10358.57361,9505.877848,4004.548547,23869
12,18,한림면,48250,4825034000,17398,7550.314784,6928.788923,2918.896293,17398
12,19,한림면,48250,4825034000,14150,6140.760673,5635.26631,2373.973017,14150
12,20,한림면,48250,4825034000,24209,10506.12545,9641.28354,4061.591008,24209
12,21,한림면,48250,4825034000,24784,10755.66166,9870.278461,4158.059876,24784
12,22,한림면,48250,4825034000,24561,10658.88501,9781.468257,4120.646732,24561
12,23,한림면,48250,4825034000,24654,10699.24478,9818.505696,4136.249523,24654
12,24,한림면,48250,4825034000,23863,10355.96975,9503.488336,4003.541915,23863
12,25,한림면,48250,4825034000,15316,6646.776712,6099.628184,2569.595104,15316
12,26,한림면,48250,4825034000,13419,5823.524203,5344.144072,2251.331725,13419
12,27,한림면,48250,4825034000,23718,10293.04323,9445.741791,3979.214983,23718
12,28,한림면,48250,4825034000,24618,10683.62164,9804.168623,4130.209733,24618
12,29,한림면,48250,4825034000,24119,10467.06761,9605.440857,4046.491533,24119
12,30,한림면,48250,4825034000,23665,10270.0425,9424.634433,3970.32307,23665
12,31,한림면,48250,4825034000,21546,9350.447312,8580.738368,3614.814319,21546
12,1,활천동,48250,4825058000,54748,37222.14351,7778.622236,9747.234258,54748
12,2,활천동,48250,4825058000,54948,37358.11977,7807.038332,9782.841894,54948
12,3,활천동,48250,4825058000,54252,36884.92236,7708.150317,9658.927321,54252
12,4,활천동,48250,4825058000,53255,36207.08067,7566.496076,9481.423256,53255
12,5,활천동,48250,4825058000,54851,37292.17128,7793.256526,9765.572191,54851
12,6,활천동,48250,4825058000,54471,37033.81638,7739.265942,9697.917682,54471
12,7,활천동,48250,4825058000,57073,38802.86762,8108.959357,10161.17303,57073
12,8,활천동,48250,4825058000,57449,39058.503,8162.381618,10228.11538,57449
12,9,활천동,48250,4825058000,57064,38796.74869,8107.680633,10159.57068,57064
12,10,활천동,48250,4825058000,56601,38481.96363,8041.897369,10077.13901,56601
12,11,활천동,48250,4825058000,56461,38386.78024,8022.006102,10052.21366,56461
12,12,활천동,48250,4825058000,56585,38471.08552,8039.624082,10074.29039,56585
12,13,활천동,48250,4825058000,57210,38896.01136,8128.424383,10185.56426,57210
12,14,활천동,48250,4825058000,57504,39095.89647,8170.196045,10237.90748,57504
12,15,활천동,48250,4825058000,57619,39174.08283,8186.5353,10258.38187,57619
12,16,활천동,48250,4825058000,56444,38375.22226,8019.590734,10049.18701,56444
12,17,활천동,48250,4825058000,56725,38566.26891,8059.515349,10099.21574,56725
12,18,활천동,48250,4825058000,54632,37143.27727,7762.1409,9726.581829,54632
12,19,활천동,48250,4825058000,55525,37750.41131,7889.018771,9885.569924,55525
12,20,활천동,48250,4825058000,54840,37284.69259,7791.69364,9763.613771,54840
12,21,활천동,48250,4825058000,55153,37497.49545,7836.164831,9819.339721,55153
12,22,활천동,48250,4825058000,55485,37723.21605,7883.335551,9878.448397,55485
12,23,활천동,48250,4825058000,55008,37398.91265,7815.563161,9793.524185,55008
12,24,활천동,48250,4825058000,54946,37356.76001,7806.754171,9782.485818,54946
12,25,활천동,48250,4825058000,54984,37382.5955,7812.15323,9789.251269,54984
12,26,활천동,48250,4825058000,55499,37732.73439,7885.324678,9880.940931,55499
12,27,활천동,48250,4825058000,55255,37566.84334,7850.65704,9837.499615,55255
12,28,활천동,48250,4825058000,54888,37317.32689,7798.513504,9772.159603,54888
12,29,활천동,48250,4825058000,55488,37725.2557,7883.761793,9878.982511,55488
12,30,활천동,48250,4825058000,54671,37169.79264,7767.682039,9733.525318,54671
12,31,활천동,48250,4825058000,54014,36723.1106,7674.335162,9616.554234,54014
12,1,회현동,48250,4825052000,10254,5537.272171,1508.174892,3208.552937,10254
12,2,회현동,48250,4825052000,10588,5717.635824,1557.300152,3313.064024,10588
12,3,회현동,48250,4825052000,10047,5425.489906,1477.728998,3143.781096,10047
12,4,회현동,48250,4825052000,10319,5572.372882,1517.735197,3228.891921,10319
12,5,회현동,48250,4825052000,10364,5596.673374,1524.35387,3242.972756,10364
12,6,회현동,48250,4825052000,9768,5274.826854,1436.693227,3056.479919,9768
12,7,회현동,48250,4825052000,10626,5738.15624,1562.889254,3324.954506,10626
12,8,회현동,48250,4825052000,10015,5408.209556,1473.022386,3133.768058,10015
12,9,회현동,48250,4825052000,10040,5421.70983,1476.699427,3141.590744,10040
12,10,회현동,48250,4825052000,9959,5377.968944,1464.785816,3116.245241,9959
12,11,회현동,48250,4825052000,10602,5725.195977,1559.359295,3317.444728,10602
12,12,회현동,48250,4825052000,12096,6531.972321,1779.099229,3784.92845,12096
12,13,회현동,48250,4825052000,9836,5311.547598,1446.694777,3077.757625,9836
12,14,회현동,48250,4825052000,10038,5420.629808,1476.405263,3140.964929,10038
12,15,회현동,48250,4825052000,10002,5401.189414,1471.110325,3129.700261,10002
12,16,회현동,48250,4825052000,9949,5372.568834,1463.314999,3113.116166,9949
12,17,회현동,48250,4825052000,10970,5923.920003,1613.48533,3432.594667,10970
12,18,회현동,48250,4825052000,10833,5849.938504,1593.335148,3389.726347,10833
12,19,회현동,48250,4825052000,10647,5749.49647,1565.977968,3331.525563,10647
12,20,회현동,48250,4825052000,9987,5393.08925,1468.904101,3125.006649,9987
12,21,회현동,48250,4825052000,10437,5636.094172,1535.090828,3265.814999,10437
12,22,회현동,48250,4825052000,10893,5882.339161,1602.160045,3408.500794,10893
12,23,회현동,48250,4825052000,10303,5563.732707,1515.381892,3223.885402,10303
12,24,회현동,48250,4825052000,10723,5790.537301,1577.15617,3355.306529,10723
12,25,회현동,48250,4825052000,10802,5833.198165,1588.775618,3380.026217,10802
12,26,회현동,48250,4825052000,10714,5785.677203,1575.832436,3352.490362,10714
12,27,회현동,48250,4825052000,10865,5867.218854,1598.04176,3399.739386,10865
12,28,회현동,48250,4825052000,10453,5644.734347,1537.444134,3270.821519,10453
12,29,회현동,48250,4825052000,10744,5801.877531,1580.244884,3361.877585,10744
12,30,회현동,48250,4825052000,10413,5623.13391,1531.560869,3258.305221,10413
12,31,회현동,48250,4825052000,10957,5916.899861,1611.573269,3428.526871,10957
